"GEO_ID","NAME","B23006_001E","B23006_001M","B23006_002E","B23006_002M","B23006_003E","B23006_003M","B23006_004E","B23006_004M","B23006_005E","B23006_005M","B23006_006E","B23006_006M","B23006_007E","B23006_007M","B23006_008E","B23006_008M","B23006_009E","B23006_009M","B23006_010E","B23006_010M","B23006_011E","B23006_011M","B23006_012E","B23006_012M","B23006_013E","B23006_013M","B23006_014E","B23006_014M","B23006_015E","B23006_015M","B23006_016E","B23006_016M","B23006_017E","B23006_017M","B23006_018E","B23006_018M","B23006_019E","B23006_019M","B23006_020E","B23006_020M","B23006_021E","B23006_021M","B23006_022E","B23006_022M","B23006_023E","B23006_023M","B23006_024E","B23006_024M","B23006_025E","B23006_025M","B23006_026E","B23006_026M","B23006_027E","B23006_027M","B23006_028E","B23006_028M","B23006_029E","B23006_029M"
"5001600US3914","Congressional District 14 (116th Congress), Ohio","370399","1482","23760","943","13749","761","0","27","13749","761","12845","705","904","221","10011","623","100354","1877","75098","1627","0","27","75098","1627","71571","1569","3527","429","25256","1030","105192","1798","85741","1779","37","32","85704","1776","82685","1790","3019","318","19451","658","141093","2092","123311","1960","36","31","123275","1959","120820","1943","2455","333","17782","773"
"5001600US3916","Congressional District 16 (116th Congress), Ohio","372799","2032","18974","840","11440","653","0","27","11440","653","10744","636","696","167","7534","527","101070","2190","78026","1935","10","15","78016","1935","74869","1968","3147","375","23044","1006","114407","2197","95184","1954","61","45","95123","1956","92042","1930","3081","335","19223","902","138348","2057","121148","1795","44","29","121104","1796","118500","1789","2604","328","17200","843"
"5001600US4003","Congressional District 3 (116th Congress), Oklahoma","384931","878","44158","1300","24954","1019","11","17","24943","1017","22889","940","2054","313","19204","903","130073","2093","90285","1640","61","45","90224","1649","85688","1586","4536","412","39788","1323","122134","1827","92185","1604","657","151","91528","1643","88232","1548","3296","381","29949","904","88566","1692","75346","1516","898","222","74448","1501","73179","1550","1269","228","13220","670"
"5001600US4005","Congressional District 5 (116th Congress), Oklahoma","420672","814","55803","1553","35062","1207","0","22","35062","1207","32745","1167","2317","300","20741","1110","106692","2137","74542","1663","114","67","74428","1653","69538","1572","4890","465","32150","1403","127403","2228","99107","2017","519","138","98588","2009","94041","1999","4547","483","28296","1092","130774","2379","111817","2220","720","170","111097","2196","109177","2191","1920","242","18957","953"
"5001600US4103","Congressional District 3 (116th Congress), Oregon","490364","1479","42685","1647","28205","1276","0","28","28205","1276","26151","1230","2054","373","14480","935","87115","2080","63185","1778","13","22","63172","1775","58864","1689","4308","524","23930","1150","154411","2567","123643","2277","156","116","123487","2242","116794","2169","6693","726","30768","1433","206153","2498","181234","2416","109","69","181125","2406","175464","2476","5661","465","24919","1102"
"5001600US4105","Congressional District 5 (116th Congress), Oregon","418266","1300","45177","1581","30854","1321","0","28","30854","1321","28401","1328","2453","396","14323","864","99180","2140","70983","1888","47","38","70936","1891","66421","1877","4515","517","28197","1051","146829","2415","114486","2195","241","108","114245","2186","109225","2164","5020","502","32343","1378","127080","2047","107446","2027","157","73","107289","2029","104547","1956","2742","434","19634","811"
"5001600US4203","Congressional District 3 (116th Congress), Pennsylvania","398055","3222","37231","1892","17229","1241","0","24","17229","1241","13517","1002","3712","560","20002","1192","104512","2667","65175","2601","3","5","65172","2601","55367","2352","9805","847","39337","1671","91544","2373","70316","2046","36","31","70280","2045","64526","1929","5754","610","21228","1200","164768","2708","143676","2619","74","48","143602","2616","139035","2511","4567","550","21092","1004"
"5001600US4205","Congressional District 5 (116th Congress), Pennsylvania","373414","2100","28586","1424","14989","1086","0","24","14989","1086","12762","1014","2227","329","13597","935","106658","2209","78672","1990","0","24","78672","1990","73091","1921","5581","543","27986","1390","91893","2048","75538","1909","22","23","75516","1910","70712","1894","4804","542","16355","1077","146277","2164","128670","2132","71","58","128599","2131","125024","2092","3575","411","17607","740"
"5001600US4208","Congressional District 8 (116th Congress), Pennsylvania","361066","928","30778","1386","16623","986","9","14","16614","987","15039","935","1575","321","14155","850","125880","2136","88060","1960","30","22","88030","1959","81893","1989","6137","622","37820","1093","107812","2063","85290","1839","195","101","85095","1839","81170","1799","3925","421","22522","945","96596","1989","83032","1843","70","43","82962","1842","80366","1777","2596","410","13564","686"
"5001600US4210","Congressional District 10 (116th Congress), Pennsylvania","384008","1113","29866","1230","17109","874","0","24","17109","874","15603","890","1506","278","12757","737","123209","2706","92601","2372","7","14","92594","2374","88290","2283","4304","469","30608","1306","102196","1861","85276","1662","167","84","85109","1647","81992","1689","3117","416","16920","821","128737","2800","113330","2842","641","142","112689","2836","110164","2875","2525","334","15407","743"
"5001600US4213","Congressional District 13 (116th Congress), Pennsylvania","357619","868","32181","1127","18107","931","0","24","18107","931","16440","848","1667","344","14074","736","156184","2023","115097","1759","10","9","115087","1760","109533","1700","5554","488","41087","1166","94680","1545","75502","1361","103","60","75399","1375","72537","1412","2862","313","19178","861","74574","1620","64300","1476","151","67","64149","1480","62804","1486","1345","220","10274","622"
"5001600US4215","Congressional District 15 (116th Congress), Pennsylvania","355770","976","26754","887","12553","575","0","24","12553","575","11316","539","1237","201","14201","642","155779","1727","108420","1559","70","57","108350","1557","102814","1478","5536","348","47359","1091","95321","1636","73985","1454","65","44","73920","1450","71017","1448","2903","302","21336","803","77916","1782","66376","1708","26","15","66350","1706","64598","1693","1752","231","11540","595"
"5001600US4218","Congressional District 18 (116th Congress), Pennsylvania","373070","1324","18722","876","9086","661","0","24","9086","661","7758","652","1328","200","9636","562","94389","1466","66762","1440","13","18","66749","1439","61180","1458","5569","435","27627","989","105491","1537","85329","1697","64","54","85265","1699","80554","1663","4711","536","20162","883","154468","1849","136414","1732","99","81","136315","1744","132905","1761","3410","347","18054","728"
"5001600US4501","Congressional District 1 (116th Congress), South Carolina","405223","1678","27276","1386","15881","1027","23","30","15858","1025","14512","993","1346","304","11395","959","90947","2427","68188","2150","803","217","67385","2137","63518","2076","3867","579","22759","1019","127613","2397","103339","2251","2849","401","100490","2230","96996","2296","3494","462","24274","1399","159387","2841","135861","2643","1868","313","133993","2652","131308","2660","2685","442","23526","1040"
"5001600US4503","Congressional District 3 (116th Congress), South Carolina","344324","1438","50414","1914","27078","1495","0","29","27078","1495","23815","1463","3263","532","23336","1174","106779","2339","74066","2088","12","14","74054","2091","69066","1967","4988","613","32713","1316","111260","2091","85502","1825","136","71","85366","1820","81971","1892","3395","450","25758","1112","75871","2120","63926","1963","133","81","63793","1943","62214","1967","1579","291","11945","754"
"5001600US4506","Congressional District 6 (116th Congress), South Carolina","332573","2203","46781","1578","23196","1125","0","29","23196","1125","19899","1116","3297","431","23585","1077","114441","2506","77211","2078","258","110","76953","2090","69472","2086","7481","581","37230","1312","103337","2060","78513","1747","1509","334","77004","1710","72090","1810","4914","537","24824","1233","68014","1898","57429","1648","1128","340","56301","1680","54450","1583","1851","351","10585","717"
"5001600US4701","Congressional District 1 (116th Congress), Tennessee","368629","799","46232","1453","20798","1064","0","29","20798","1064","19054","988","1744","274","25434","1151","139165","2132","93434","2091","9","19","93425","2092","86620","2084","6805","628","45731","1533","107049","2383","77507","2146","229","164","77278","2129","73752","2024","3526","480","29542","1158","76183","2343","63407","2111","76","57","63331","2102","61632","2025","1699","337","12776","738"
"5001600US4703","Congressional District 3 (116th Congress), Tennessee","382249","824","45035","1573","22054","1169","0","29","22054","1169","19096","1115","2958","408","22981","964","125985","2469","83275","1916","103","103","83172","1926","77818","1747","5354","574","42710","1406","117601","2110","90186","1842","375","192","89811","1849","85303","1866","4508","552","27415","1163","93628","2414","79291","2144","42","27","79249","2141","77396","2120","1853","303","14337","734"
"5001600US4706","Congressional District 6 (116th Congress), Tennessee","391825","770","42162","1429","21824","1089","0","29","21824","1089","19890","1003","1934","436","20338","1034","141608","2211","101204","1966","156","90","101048","1963","96138","1856","4910","475","40404","1354","116657","2152","91906","1933","144","74","91762","1936","88803","1939","2959","400","24751","1062","91398","1976","78398","1781","261","131","78137","1776","76478","1809","1659","274","13000","793"
"5001600US4708","Congressional District 8 (116th Congress), Tennessee","363307","1460","33615","1329","15806","753","0","29","15806","753","14015","674","1791","340","17809","948","113233","2159","76641","1656","159","81","76482","1639","71843","1617","4639","453","36592","1397","104013","2299","79893","2024","222","95","79671","2021","76332","1962","3339","376","24120","1159","112446","2225","96049","2015","567","147","95482","2021","93602","1957","1880","352","16397","828"
"5001600US4802","Congressional District 2 (116th Congress), Texas","439990","4335","47553","2288","32853","1836","0","31","32853","1836","31217","1741","1636","432","14700","1124","83753","3307","63159","2619","0","31","63159","2619","60063","2494","3096","527","20594","1401","123496","3306","99865","2793","67","59","99798","2789","95260","2703","4538","528","23631","1309","185188","3286","160289","3042","80","98","160209","3042","155349","3016","4860","465","24899","1488"
"5001600US2001","Congressional District 1 (116th Congress), Kansas","337208","836","39250","1288","26598","1057","55","50","26543","1056","24790","1035","1753","253","12652","758","87331","1886","67009","1800","1288","259","65721","1752","63371","1632","2350","317","20322","956","123993","1867","102158","1666","3720","482","98438","1659","95740","1610","2698","378","21835","959","86634","2186","75622","2047","1668","283","73954","2064","72883","2084","1071","233","11012","602"
"5001600US2004","Congressional District 4 (116th Congress), Kansas","363827","350","34918","1221","22146","1041","0","24","22146","1041","20422","1006","1724","289","12772","773","92338","1522","67577","1387","104","51","67473","1392","64175","1390","3298","397","24761","882","125948","2180","102305","1948","692","183","101613","1941","97338","1874","4275","427","23643","994","110623","2011","96442","1858","607","204","95835","1863","93817","1889","2018","282","14181","708"
"5001600US2102","Congressional District 2 (116th Congress), Kentucky","386599","908","41577","1494","20562","1148","32","37","20530","1146","18295","1013","2235","359","21015","1007","135299","2086","94693","1964","204","81","94489","1950","89419","1942","5070","539","40606","1076","127894","2194","98922","2039","1320","234","97602","2052","93687","2062","3915","389","28972","1220","81829","1824","70744","1718","1729","273","69015","1684","67616","1667","1399","256","11085","625"
"5001600US2105","Congressional District 5 (116th Congress), Kentucky","368026","808","72407","1874","20358","1151","0","27","20358","1151","17168","1025","3190","451","52049","1502","141809","2444","75804","1827","0","27","75804","1827","69068","1803","6736","681","66005","1715","103314","1959","66915","1657","22","25","66893","1649","62255","1614","4638","464","36399","1220","50496","1593","40657","1320","139","117","40518","1309","39159","1248","1359","295","9839","637"
"5001600US2201","Congressional District 1 (116th Congress), Louisiana","424833","2085","49582","2074","29378","1696","0","29","29378","1696","25834","1554","3544","618","20204","1041","119004","2311","85278","2127","246","153","85032","2144","80313","2146","4719","589","33726","1464","121736","2256","96874","2231","682","202","96192","2265","92033","2179","4159","562","24862","1033","134511","2650","115531","2416","797","219","114734","2407","111707","2301","3027","402","18980","1012"
"5001600US2404","Congressional District 4 (116th Congress), Maryland","414248","2268","52108","1760","40502","1668","0","28","40502","1668","37633","1558","2869","415","11606","724","101354","2249","83342","2145","192","114","83150","2121","77079","1978","6071","640","18012","893","117000","2359","100583","2184","997","246","99586","2196","93851","2214","5735","531","16417","959","143786","2210","130031","2231","1408","225","128623","2231","125365","2127","3258","427","13755","765"
"5001600US2204","Congressional District 4 (116th Congress), Louisiana","381984","826","51751","1838","24307","1311","11","14","24296","1310","21141","1180","3155","514","27444","1341","135986","2044","87583","1834","944","252","86639","1871","80253","1816","6386","553","48403","1475","117470","2306","86599","1970","3318","424","83281","1975","78538","2023","4743","460","30871","1218","76777","2204","64786","2050","2204","297","62582","1990","60731","1981","1851","403","11991","705"
"5001600US2206","Congressional District 6 (116th Congress), Louisiana","410004","2032","42347","1901","24202","1462","0","29","24202","1462","21748","1416","2454","421","18145","1329","124692","2989","93169","2801","45","46","93124","2805","88702","2721","4422","556","31523","1260","118205","2759","95477","2692","393","160","95084","2670","91198","2626","3886","613","22728","1180","124760","3073","109160","2877","134","75","109026","2872","106622","2865","2404","424","15600","1013"
"5001600US2401","Congressional District 1 (116th Congress), Maryland","376001","1442","30602","1417","18179","959","0","28","18179","959","16345","844","1834","280","12423","931","112611","2150","85647","1977","91","61","85556","1990","80823","1943","4733","566","26964","1058","109700","2014","89789","1833","280","101","89509","1839","85820","1783","3689","383","19911","940","123088","2198","108516","1995","330","118","108186","1994","105715","1963","2471","325","14572","718"
"5001600US2406","Congressional District 6 (116th Congress), Maryland","412428","1939","35748","1489","23095","1238","0","28","23095","1238","21260","1147","1835","379","12653","787","91189","2145","66648","1791","61","43","66587","1780","62696","1700","3891","464","24541","1052","105369","2206","85558","1893","362","108","85196","1895","81320","1944","3876","494","19811","893","180122","2470","158287","2362","790","183","157497","2341","153408","2321","4089","410","21835","864"
"5001600US2501","Congressional District 1 (116th Congress), Massachusetts","377554","982","40821","1448","20866","1054","0","29","20866","1054","18170","1025","2696","383","19955","1016","106099","1979","79730","1704","67","59","79663","1702","73567","1565","6096","669","26369","1172","115309","1789","92575","1645","266","91","92309","1648","87976","1748","4333","483","22734","942","115325","2075","101354","2116","134","78","101220","2118","98976","2065","2244","296","13971","806"
"5001600US2503","Congressional District 3 (116th Congress), Massachusetts","414391","2055","41739","1705","24457","1328","0","29","24457","1328","21871","1270","2586","399","17282","1155","105609","2305","80703","2015","141","92","80562","2013","75560","1972","5002","629","24906","998","103627","2248","85241","2208","291","207","84950","2195","80865","2066","4085","491","18386","852","163416","2339","143722","2221","134","75","143588","2237","139761","2293","3827","433","19694","973"
